statefips,statename,stateabb,quarterly_date,min_fed_mw,min_mw,mean_fed_mw,mean_mw,max_fed_mw,max_mw,year,quarter,quarterdate,mw_change,T
11,District of Columbia,DC,1982-07-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1982,3,90,0.0,0
11,District of Columbia,DC,1982-10-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1982,4,91,0.0,0
11,District of Columbia,DC,1983-01-01,3.35,3.9,3.35,3.9,3.35,3.9,1983,1,92,0.0,0
11,District of Columbia,DC,1983-04-01,3.35,3.9,3.35,3.9,3.35,3.9,1983,2,93,0.0,0
11,District of Columbia,DC,1983-07-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1983,3,94,0.0,0
11,District of Columbia,DC,1983-10-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1983,4,95,0.0,0
11,District of Columbia,DC,1984-01-01,3.35,3.9,3.35,3.9,3.35,3.9,1984,1,96,0.0,0
11,District of Columbia,DC,1984-04-01,3.35,3.9,3.35,3.9,3.35,3.9,1984,2,97,0.0,0
11,District of Columbia,DC,1984-07-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1984,3,98,0.0,0
11,District of Columbia,DC,1984-10-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1984,4,99,0.0,0
11,District of Columbia,DC,1985-01-01,3.35,3.9,3.35,3.9,3.35,3.9,1985,1,100,0.0,0
11,District of Columbia,DC,1985-04-01,3.35,3.9,3.35,3.9,3.35,3.9,1985,2,101,0.0,0
11,District of Columbia,DC,1985-07-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1985,3,102,0.0,0
11,District of Columbia,DC,1985-10-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1985,4,103,0.0,0
11,District of Columbia,DC,1986-01-01,3.35,3.9,3.35,3.9,3.35,3.9,1986,1,104,0.0,0
11,District of Columbia,DC,1986-04-01,3.35,3.9,3.35,3.9,3.35,3.9,1986,2,105,0.0,0
11,District of Columbia,DC,1986-07-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1986,3,106,0.0,0
11,District of Columbia,DC,1986-10-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1986,4,107,0.0,0
11,District of Columbia,DC,1987-01-01,3.35,3.9,3.35,3.9,3.35,3.9,1987,1,108,0.0,0
11,District of Columbia,DC,1987-04-01,3.35,3.9,3.35,3.9,3.35,3.9,1987,2,109,0.0,0
11,District of Columbia,DC,1987-07-01,3.35,3.9,3.3500000000000005,3.9,3.35,3.9,1987,3,110,0.0,0
11,District of Columbia,DC,1987-10-01,3.35,3.9,3.3500000000000005,4.044565,3.35,4.85,1987,4,111,0.9499998,1
11,District of Columbia,DC,1988-01-01,3.35,4.85,3.35,4.85,3.35,4.85,1988,1,112,0.0,0
11,District of Columbia,DC,1988-04-01,3.35,4.85,3.35,4.85,3.35,4.85,1988,2,113,0.0,0
11,District of Columbia,DC,1988-07-01,3.35,4.85,3.3500000000000005,4.85,3.35,4.85,1988,3,114,0.0,0
11,District of Columbia,DC,1988-10-01,3.35,4.85,3.3500000000000005,4.85,3.35,4.85,1988,4,115,0.0,0
11,District of Columbia,DC,1989-01-01,3.35,4.85,3.35,4.85,3.35,4.85,1989,1,116,0.0,0
11,District of Columbia,DC,1989-04-01,3.35,4.85,3.35,4.85,3.35,4.85,1989,2,117,0.0,0
11,District of Columbia,DC,1989-07-01,3.35,4.85,3.3500000000000005,4.85,3.35,4.85,1989,3,118,0.0,0
11,District of Columbia,DC,1989-10-01,3.35,4.85,3.3500000000000005,4.85,3.35,4.85,1989,4,119,0.0,0
11,District of Columbia,DC,1990-01-01,3.35,4.85,3.35,4.85,3.35,4.85,1990,1,120,0.0,0
11,District of Columbia,DC,1990-04-01,3.8000000000000003,4.85,3.8000000000000065,4.85,3.8000000000000003,4.85,1990,2,121,0.0,0
11,District of Columbia,DC,1990-07-01,3.8000000000000003,4.85,3.8000000000000065,4.85,3.8000000000000003,4.85,1990,3,122,0.0,0
11,District of Columbia,DC,1990-10-01,3.8000000000000003,4.85,3.8000000000000065,4.85,3.8000000000000003,4.85,1990,4,123,0.0,0
11,District of Columbia,DC,1991-01-01,3.8000000000000003,4.85,3.8000000000000065,4.85,3.8000000000000003,4.85,1991,1,124,0.0,0
11,District of Columbia,DC,1991-04-01,4.25,4.85,4.25,4.85,4.25,4.85,1991,2,125,0.0,0
11,District of Columbia,DC,1991-07-01,4.25,4.85,4.25,4.85,4.25,4.85,1991,3,126,0.0,0
11,District of Columbia,DC,1991-10-01,4.25,4.85,4.25,4.85,4.25,4.85,1991,4,127,0.0,0
11,District of Columbia,DC,1992-01-01,4.25,4.85,4.25,4.85,4.25,4.85,1992,1,128,0.0,0
11,District of Columbia,DC,1992-04-01,4.25,4.85,4.25,4.85,4.25,4.85,1992,2,129,0.0,0
11,District of Columbia,DC,1992-07-01,4.25,4.85,4.25,4.85,4.25,4.85,1992,3,130,0.0,0
11,District of Columbia,DC,1992-10-01,4.25,4.85,4.25,4.85,4.25,4.85,1992,4,131,0.0,0
11,District of Columbia,DC,1993-01-01,4.25,4.85,4.25,4.85,4.25,4.85,1993,1,132,0.0,0
11,District of Columbia,DC,1993-04-01,4.25,4.85,4.25,4.85,4.25,4.85,1993,2,133,0.0,0
11,District of Columbia,DC,1993-07-01,4.25,4.85,4.25,4.85,4.25,4.85,1993,3,134,0.0,0
11,District of Columbia,DC,1993-10-01,4.25,5.25,4.25,5.25,4.25,5.25,1993,4,135,0.4000001,1
11,District of Columbia,DC,1994-01-01,4.25,5.25,4.25,5.25,4.25,5.25,1994,1,136,0.0,0
11,District of Columbia,DC,1994-04-01,4.25,5.25,4.25,5.25,4.25,5.25,1994,2,137,0.0,0
11,District of Columbia,DC,1994-07-01,4.25,5.25,4.25,5.25,4.25,5.25,1994,3,138,0.0,0
11,District of Columbia,DC,1994-10-01,4.25,5.25,4.25,5.25,4.25,5.25,1994,4,139,0.0,0
11,District of Columbia,DC,1995-01-01,4.25,5.25,4.25,5.25,4.25,5.25,1995,1,140,0.0,0
11,District of Columbia,DC,1995-04-01,4.25,5.25,4.25,5.25,4.25,5.25,1995,2,141,0.0,0
11,District of Columbia,DC,1995-07-01,4.25,5.25,4.25,5.25,4.25,5.25,1995,3,142,0.0,0
11,District of Columbia,DC,1995-10-01,4.25,5.25,4.25,5.25,4.25,5.25,1995,4,143,0.0,0
11,District of Columbia,DC,1996-01-01,4.25,5.25,4.25,5.25,4.25,5.25,1996,1,144,0.0,0
11,District of Columbia,DC,1996-04-01,4.25,5.25,4.25,5.25,4.25,5.25,1996,2,145,0.0,0
11,District of Columbia,DC,1996-07-01,4.25,5.25,4.25,5.25,4.25,5.25,1996,3,146,0.0,0
11,District of Columbia,DC,1996-10-01,4.75,5.75,4.75,5.75,4.75,5.75,1996,4,147,0.5,1
11,District of Columbia,DC,1997-01-01,4.75,5.75,4.75,5.75,4.75,5.75,1997,1,148,0.0,0
11,District of Columbia,DC,1997-04-01,4.75,5.75,4.75,5.75,4.75,5.75,1997,2,149,0.0,0
11,District of Columbia,DC,1997-07-01,4.75,5.75,4.880434782608697,5.880435,5.15,6.15,1997,3,150,0.4000001,1
11,District of Columbia,DC,1997-10-01,5.15,6.15,5.1499999999999915,6.15,5.15,6.15,1997,4,151,0.0,0
